entrez_id	gene_name
23644	EDC4
100191040	C2CD4D
100169754	RNA5S3
6650	CAPN15
4975	OMP
101937451	LINC01030
101928052	LOC101928052
5757	PTMA
102465456	MIR6761
220388	CCDC89
267004	PGBD3
29797	POM121L8P
55508	SLC35E3
84809	CROCCP2
101928062	LINC01481
6418	SET
7431	VIM
100302290	MIR1973
402573	C7orf61
102466202	MIR6769B
347442	DCAF8L2
100500808	MIR3917
100616230	MIR4646
729238	SFTPA2
80139	ZNF703
693204	MIR619
3440	IFNA2
100101120	TTTY7B
574503	MIR501
378950	RBMY1E
100422938	MIR3142
23136	EPB41L3
641649	TMEM91
140710	SOGA1
56922	MCCC1
57502	NLGN4X
374462	PTPRQ
1124	CHN2
5530	PPP3CA
79575	ABHD8
23548	TTC33
22941	SHANK2
10873	ME3
6500	SKP1
101928104	LINC01482
7520	XRCC5
326342	ADGRE4P
51001	MTERF3
79152	FA2H
374443	LOC374443
114819	CROCCP3
2976	GTF3C2
89781	HPS4
388698	FLG2
84656	GLYR1
6618	SNAPC2
25894	PLEKHG4
29993	PACSIN1
101928053	LOC101928053
387990	TOMM20L
146059	CDAN1
100616124	MIR4647
283592	FAM181A-AS1
619279	ZNF704
442213	PTCHD4
26586	CKAP2
64762	GAREM1
51649	MRPS23
102465693	MIR7158
440590	ZYG11A
440225	NF1P2
23062	GGA2
56111	PCDHGA4
79728	PALB2
727856	DDX11L16
101928710	LOC101928710
10038	PARP2
57556	SEMA6A
104355290	MIR217HG
2309	FOXO3
7559	ZNF12
2674	GFRA1
157273	LOC157273
283999	TMEM235
100506476	LOC100506476
26827	RNU6-1
23383	MAU2
79969	ATAT1
643432	TSG1
5018	OXA1L
401258	RAB44
585	BBS4
53354	PANK1
101929106	LOC101929106
159163	RBMY1F
3195	TLX1
253512	SLC25A30
101805491	LOC101805491
339665	SLC35E4
283238	SLC22A24
6749	SSRP1
59284	CACNG7
80851	SH3BP5L
101929184	LINC01031
122665	RNASE8
100631378	LOC100631378
93550	ZFAND4
442908	MIR340
388428	AATK-AS1
55967	NDUFA12
84626	KRBA1
3226	HOXC10
4957	ODF2
63826	SRR
51465	UBE2J1
85016	C11orf70
729082	OIP5-AS1
54675	CRLS1
149986	LSM14B
100169755	RNA5S4
92342	METTL18
50487	PLA2G3
767561	SNORD113-1
729683	LOC729683
95681	CEP41
3024	HIST1H1A
64102	TNMD
9040	UBE2M
2150	F2RL1
91893	FDXACB1
6582	SLC22A2
101929719	LOC101929719
100506637	PRKAR2A-AS1
100500851	MIR3918
100289333	LOC100289333
25813	SAMM50
100134713	NDUFB2-AS1
102465457	MIR6762
5691	PSMB3
115207	KCTD12
11181	TREH
161779	PGBD4
574504	MIR502
100127967	KRT73-AS1
100422934	MIR3143
101929395	LOC101929395
57594	HOMEZ
100616263	MIR4485
219557	C7orf62
64595	TTTY15
407022	MIR296
11230	PRAF2
57580	PREX1
22829	NLGN4Y
5801	PTPRR
83447	SLC25A31
5799	PTPRN2
731	C8A
139324	HDX
129880	BBS5
89766	UMODL1
2015	ADGRE1
11252	PACSIN2
101929590	NRG3-AS1
6480	ST6GAL1
55160	ARHGEF10L
55742	PARVA
79699	ZYG11B
164045	HFM1
51079	NDUFA13
148014	TTC9B
401237	CASC15
390443	RNASE9
64091	POPDC2
55599	RNPC3
284573	LINC00303
2675	GFRA2
23163	GGA3
85358	SHANK3
23254	KAZN
200844	C3orf67
64087	MCCC2
6581	SLC22A3
3441	IFNA4
3932	LCK
79605	PGBD5
100507250	LOC100507250
100287898	TTC34
441116	FLJ16171
124751	KRBA2
4682	NUBP1
100131635	LOC100131635
7071	KLF10
9150	CTDP1
6502	SKP2
102724190	LOC102724190
100616163	MIR4530
125919	ZNF543
56941	HMCES
56110	PCDHGA5
2521	FUS
4664	NAB1
389033	LOC389033
6446	SGK1
3227	HOXC11
253980	KCTD13
10501	SEMA6B
100500803	MIR3919
5293	PIK3CD
103625684	RNU6-2
6779	STATH
387601	SLC22A25
3140	MR1
283404	LINC00592
5918	RARRES1
57449	PLEKHG5
100526664	LY75-CD302
101928122	LINC01483
401884	MGC57346
54729	NKX1-1
7334	UBE2N
100507240	VWA8-AS1
10140	TOB1
11078	TRIOBP
102466816	MIR7159
8675	STX16
642517	AGAP9
7763	ZFAND5
100126354	MIR297
5692	PSMB4
11234	HPS5
100506639	LOC100506639
10039	PARP3
130916	MTERF4
59283	CACNG8
100996447	LOC100996447
29947	DNMT3L
26119	LDLRAP1
653567	TMEM236
11161	C14orf1
5981	RFC1
80025	PANK2
170679	PSORS1C1
201254	STRA13
677847	SNORA81
102724954	LINC01032
55148	UBR7
1215	CMA1
189	AGXT
118424	UBE2J2
10750	GRAP
5532	PPP3CB
2151	F2RL2
2547	XRCC6
9330	GTF3C3
84285	EIF1AD
150946	GAREM2
100169756	RNA5S5
375791	CYSRT1
2202	EFEMP1
105369343	MIR194-2HG
64219	PJA1
3009	HIST1H1B
390265	OR10G7
162461	TMEM92
767562	SNORD113-2
3858	KRT10
150274	HSCB
113746	ODF3
715	C1R
3196	TLX2
100130744	LOC100130744
8851	CDK5R1
100422951	MIR3144
6619	SNAPC3
26805	SNORD45A
91369	ANKRD40
102465975	MIR6763
26073	POLDIP2
54494	C11orf71
100616118	MIR4486
4303	FOXO4
414	ARSD
100616116	MIR4648
431705	ASTL
100506007	RTCA-AS1
574506	MIR503
64951	MRPS24
100507412	LOC100507412
2576	GAGE4
252948	TTTY16
54914	FOCAD
1523	CUX1
143	PARP4
144108	SPTY2D1
6942	TCF20
23186	RCOR1
9867	PJA2
643714	CASC16
101927164	LOC101927164
30008	EFEMP2
79646	PANK3
317662	FAM149B1
5802	PTPRS
100505621	C11orf72
5471	PPAT
6769	STAC
415	ARSE
104355136	LINC01033
441666	LOC441666
6583	SLC22A4
64208	POPDC3
10110	SGK2
65062	TMEM237
2885	GRB2
865	CBFB
100996286	LOC100996286
4690	NCK1
60312	AFAP1
124	ADH1A
55328	RNLS
100616355	MIR4531
387104	SOGA3
317	APAF1
84620	ST6GAL2
9211	LGI1
30817	ADGRE2
29780	PARVB
29763	PACSIN3
2321	FLT1
3554	IL1R1
732	C8B
123036	TC2N
5322	PLA2G5
338428	SNORD109A
100529215	ZNF559-ZNF177
56109	PCDHGA6
80243	PREX2
9556	C14orf2
441452	SPATA31C1
10500	SEMA6C
10584	COLEC10
101928244	TESC-AS1
10970	CKAP4
7432	VIP
84955	NUDCD1
100302190	MIR1976
101928136	LINC01484
51123	ZNF706
100616346	MIR4649
84911	ZNF382
390010	NKX1-2
54469	ZFAND6
130589	GALM
63893	UBE2O
26292	MYCBP
222234	FAM185A
115677	NOSTRIN
3228	HOXC12
10531	PITRM1
5533	PPP3CC
51701	NLK
6621	SNAPC4
4665	NAB2
100506469	TMEM147-AS1
127623	OR2B11
10101	NUBP2
4820	NKTR
100861412	FSBP
57669	EPB41L5
29979	UBQLN1
27300	ZNF544
55014	STX17
3442	IFNA5
5982	RFC2
10894	LYVE1
283237	TTC9C
146852	ODF4
6009	RHEB
56603	CYP26B1
644139	PIRT
441670	OR4M1
26333	OR7A17
399670	RPL13AP17
219869	OR10G8
2648	KAT2A
102466730	MIR6764
732275	LINC00917
100288486	DDX11L9
7561	ZNF14
64432	MRPS25
574507	MIR504
81034	SLC25A32
8462	KLF11
101060553	LOC101060553
5693	PSMB5
100169757	RNA5S6
121129	OR2AP1
414926	LINC00593
79803	HPS6
10766	TOB2
9002	F2RL3
84271	POLDIP3
100507297	TMEM44-AS1
9526	MPDU1
729121	RGPD4-AS1
3364	HUS1
106780825	LOC106780825
30012	TLX3
65987	KCTD14
23585	TMEM50A
55200	PLEKHG6
9329	GTF3C4
101929441	LOC101929441
100423001	MIR3145
1158	CKM
5919	RARRES2
27240	SIT1
83896	KRTAP3-1
100616222	MIR4487
26804	SNORD45B
284454	LOC284454
3005	H1F0
716	C1S
283860	LINC00304
8941	CDK5R2
3006	HIST1H1C
2676	GFRA3
23787	MTCH1
23529	CLCF1
4617	MYF5
120776	OR2D2
170680	PSORS1C2
23641	LDOC1
51172	NAGPA
100126296	MIR298
767563	SNORD113-3
2577	GAGE5
442909	MIR342
11122	PTPRT
221241	LINC00305
24145	PANX1
51501	C11orf73
81926	ABHD17A
79595	SAP130
9322	TRIP10
80031	SEMA6D
50848	F11R
28990	ASTE1
5009	OTC
23316	CUX2
11278	KLF12
29940	DSE
23347	SMCHD1
22856	CHSY1
6335	SCN9A
1992	SERPINB1
124359	CDYL2
8440	NCK2
284950	LOC284950
101927822	LOC101927822
26275	HIBCH
339967	TMPRSS11A
101928353	EVADR
27020	NPTN
7110	TMF1
55229	PANK4
8398	PLA2G6
85446	ZFHX2
53407	STX18
80853	KDM7A
84275	SLC25A33
51317	PHF21A
26060	APPL1
78989	COLEC11
84619	ZGPAT
2180	ACSL1
550112	UBA6-AS1
338429	SNORD109B
8764	TNFRSF14
56108	PCDHGA7
101929212	SMIM2-AS1
10400	PEMT
10302	SNAPC5
5604	MAP2K1
55716	LMBR1L
5983	RFC3
338699	ANKRD42
3859	KRT12
440107	PLEKHG7
163087	ZNF383
284085	KRT18P55
103	ADAR
6584	SLC22A5
23678	SGK3
10276	NET1
57473	ZNF512B
133746	JMY
346517	OR6V1
767564	SNORD113-4
55791	LRIF1
84658	ADGRE3
101928165	CASC17
9793	CKAP5
9328	GTF3C5
9772	TMEM94
26	AOC1
441818	WBP11P1
416	ARSF
474170	LRRC37A2
401335	C7orf65
100169989	DBIL5P2
100616470	MIR4488
7873	MANF
54457	TAF7L
55203	LGI2
8850	KAT2B
652276	LOC652276
3229	HOXC13
100507495	SDCBP2-AS1
101928551	LOC101928551
80817	CEP44
64114	TMBIM1
29978	UBQLN2
23788	MTCH2
120775	OR2D3
79047	KCTD15
55212	BBS7
90355	C5orf30
728655	HULC
757	TMEM50B
51327	AHSP
2147	F2
101928100	LOC101928100
404201	WDFY3-AS2
100169758	RNA5S7
645961	SPATA31C2
64949	MRPS26
80209	PROSER1
283248	RCOR2
286075	ZNF707
100130889	PSORS1C3
7850	IL1R2
55527	FEM1A
9370	ADIPOQ
3007	HIST1H1D
407023	MIR299
388564	TMEM238
3443	IFNA6
64096	GFRA4
102465458	MIR6765
28	ABO
641746	LOC641746
83897	KRTAP3-2
390538	OR4M2
125	ADH1B
5920	RARRES3
692085	SNORD45C
8519	IFITM1
574508	MIR505
101928154	LINC01485
6943	TCF21
100132074	FOXO6
134492	NUDCD2
100422967	MIR3146
100616353	MIR4532
23645	PPP1R15A
5694	PSMB6
4618	MYF6
143941	TTC36
219870	OR10G9
2578	GAGE6
252950	TTTY18
5294	PIK3CG
284294	LOC284294
50613	UBQLN3
51621	KLF13
112885	PHF21B
101927166	LOC101927166
84952	CGNL1
55758	RCOR3
4481	MSR1
81035	COLEC12
374819	LRRC37A3
2322	FLT3
9321	TRIP11
1173	AP2M1
79801	SHCBP1
57528	KCTD16
5695	PSMB7
7941	PLA2G7
6744	SSFA2
92335	STRADA
339942	H1FX-AS1
101927671	MIR202HG
1314	COPA
79768	KATNBL1
339168	TMEM95
100131193	CCDC183-AS1
5055	SERPINB2
22901	ARSG
9652	TTC37
9356	SLC22A6
254427	PROSER2
112495	GTF3C6
145694	LOC145694
100534012	TNFAIP8L2-SCNM1
203190	LGI3
51008	ASCC1
7562	ZNF708
23107	MRPS27
402635	GRIFIN
339327	ZNF546
1436	CSF1R
26049	FAM169A
147495	APCDD1
23394	ADNP
57569	ARHGAP20
9708	PCDHGA8
85002	FAM86B1
51104	ABHD17B
23386	NUDCD3
56666	PANX2
440915	POTEKP
693128	MIR548B
729975	LINC01530
100505540	SLIT1-AS1
102466983	MIR6766
222950	NYAP1
7072	TIA1
10076	PTPRU
5984	RFC4
767565	SNORD113-5
314	AOC2
463	ZFHX3
101928138	LINC01486
55198	APPL2
285965	EPHA1-AS1
84197	POMK
56965	PARP6
10116	FEM1B
84293	FAM213A
79169	C1orf35
100616348	MIR4659A
132724	TMPRSS11B
328	APEX1
5321	PLA2G4A
81576	CCDC130
101927661	LOC101927661
100192420	FLJ41941
55278	QRSL1
60491	NIF3L1
101929110	CASC18
3860	KRT13
80757	TMEM121
10891	PPARGC1A
26993	AKAP8L
119710	C11orf74
104472519	STX18-IT1
64847	SPATA20
284723	SLC25A34
84919	PPP1R15B
100616284	MIR4489
388762	OR2M1P
8882	ZPR1
10716	TBR1
90246	LOC90246
100169759	RNA5S8
376497	SLC27A1
55670	PEX26
3008	HIST1H1E
8820	HESX1
415117	STX19
101926906	SLC16A12-AS1
100507091	LOC100507091
5605	MAP2K2
644096	SDHAF1
100506827	LVCAT1
126	ADH1C
140838	NANP
432369	ATP5EP2
649446	DLGAP1-AS1
154907	C7orf66
85293	KRTAP3-3
7564	ZNF16
414243	LINC00595
100422989	MIR3155A
171017	ZNF384
406958	MIR182
100422939	MIR3147
286238	LOC286238
2152	F3
3444	IFNA7
283767	GOLGA6L1
3491	CYR61
102466197	MIR6810
84872	ZC3H10
100505619	LINC00919
100616362	MIR4533
10936	GPR75
100288797	TMEM239
24147	FJX1
100124534	SNORA84
10581	IFITM2
574511	MIR506
6414	SEPP1
118432	RPL29P2
406950	MIR16-1
2579	GAGE7
106635545	SNORA110
158960	CH17-340M24.3
252952	TTTY19
378951	RBMY1J
6696	SPP1
57624	NYAP2
104169671	LINC01036
27241	BBS9
26580	BSCL2
5606	MAP2K3
9033	PKD2L1
11146	GLMN
6718	AKR1D1
100533111	ZNF670-ZNF695
79825	EFCC1
133522	PPARGC1B
10260	DENND4A
84961	FBXL20
84164	ASCC2
79776	ZFHX4
4023	LPL
91526	ANKRD44
101926933	LOC101926933
134	ADORA1
220108	FAM124A
163175	LGI4
57404	CYP20A1
54802	TRIT1
158584	FAAH2
100137049	PLA2G4B
337876	CHSY3
84766	CRACR2A
2324	FLT4
9320	TRIP12
150159	SLC9B1
284434	NWD1
5911	RAP2A
58489	ABHD17C
79616	CCNJL
7220	TRPC1
100128682	LINC01531
401357	LOC401357
5985	RFC5
83787	ARMC10
5465	PPARA
57584	ARHGAP21
100996301	FOXD3-AS1
729732	LOC729732
283777	FAM169B
56107	PCDHGA9
9696	CROCC
8270	LAGE3
701	BUB1B
28957	MRPS28
11001	SLC27A2
8405	SPOP
400713	ZNF880
1956	EGFR
56893	UBQLN4
150921	TCF23
101927211	LOC101927211
285266	ENTPD3-AS1
100507423	MKNK1-AS1
267020	ATP5L2
55531	ELMOD1
374955	SPATA21
284306	ZNF547
56929	FEM1C
127281	FAM213B
54949	SDHAF2
101928630	CTC-436P18.1
2181	ACSL3
767566	SNORD113-6
55573	CDV3
8639	AOC3
50485	SMARCAL1
6596	HLTF
151525	WDSUB1
116372	LYPD1
57486	NLN
286336	FAM78A
84777	DLGAP1-AS2
10410	IFITM3
3445	IFNA8
347527	ARSH
100616372	MIR4659B
406951	MIR16-2
976	ADGRE5
101928190	LINC01487
120425	JAML
55344	PLCXD1
85569	GALP
148137	PROSER3
100653515	CEP295NL
101926889	LOC101926889
116337	PANX3
6317	SERPINB3
100529209	RNASEK-C17orf49
8487	GEMIN2
100505738	MIR4458HG
79734	KCTD17
55437	STRADB
10015	PDCD6IP
5093	PCBP1
200132	TCTEX1D1
29851	ICOS
7565	ZNF17
2938	GSTA1
106635546	SNORA111
163051	ZNF709
653333	FAM86B2
399512	SLC25A35
554201	CCDC148-AS1
91298	C12orf29
103021165	CASC19
283685	GOLGA6L2
136259	KLF14
101929282	LOC101929282
100616146	MIR4534
102465459	MIR6767
23405	DICER1
6689	SPIB
3861	KRT14
266919	LINC00307
100506046	GAS5-AS1
283553	LINC00640
55020	TTC38
283987	HID1
6157	RPL27A
10134	BCAP31
138639	PTPDC1
8293	SERF1A
712	C1QA
390036	OR52K1
345651	ACTBL2
25994	HIGD1A
100861532	RNA45S5
5696	PSMB8
100628560	MIR3155B
92092	ZC3HAV1L
2091	FBL
116843	SLC18B1
102465800	MIR7702
406959	MIR183
100422876	MIR3148
574512	MIR507
406895	MIR103A1
100101629	GAGE8
693129	MIR548C
10864	SLC22A7
2644	GCHFR
27301	APEX2
284532	OR14A16
442910	MIR345
102465486	MIR6811
100169760	RNA5S9
8618	CADPS
5257	PHKB
6694	SPP2
729438	GATSL2
130535	KCTD18
255758	TCTEX1D2
54143	LINC00308
29	ABR
100873065	PTCHD1-AS
27039	PKD2L2
9015	TAF1A
23129	PLXND1
57495	NWD2
257068	PLCXD2
101928103	LOC101928103
2200	FBN1
149297	FAM78B
100616401	MIR4520-1
84690	SPATA22
100616415	MIR4535
10973	ASCC3
2939	GSTA2
79668	PARP8
283229	CRACR2B
9407	TMPRSS11D
57001	SDHAF3
58504	ARHGAP22
114908	TMEM123
690	BTF3P11
2182	ACSL4
120534	ARL14EP
5212	VIT
8507	ENC1
23240	KIAA0922
11000	SLC27A3
8797	TNFRSF10A
100534599	ISY1-RAB43
51643	TMBIM4
8605	PLA2G4C
2153	F5
101929607	LOC101929607
9376	SLC22A8
27120	DKKL1
713	C1QB
283624	LINC00641
90586	AOC4P
101243545	LOC101243545
101954275	RNU6-7
708	C1QBP
219968	OR5B21
100505635	LOC100505635
255520	ELMOD2
201477	DLGAP1-AS3
9319	TRIP13
608	TNFRSF17
767567	SNORD113-7
106144535	LINC01037
57149	LYRM1
155370	SBDSP1
100129654	TCF24
256646	NUTM1
147694	ZNF548
101928292	LINC01488
28999	KLF15
106633814	SNORA86
119774	OR52K2
100505663	LINC01370
339416	ANKRD45
102465801	MIR7703
100506963	TCEB3-AS1
5094	PCBP2
6416	MAP2K4
148413	LOC148413
27338	UBE2S
100129138	LOC100129138
100130587	LOC100130587
9909	DENND4B
27346	TMEM97
7076	TIMP1
80264	ZNF430
102465487	MIR6812
7221	TRPC2
2647	BLOC1S1
26223	FBXL21
3198	HOXA1
51070	NOSIP
5335	PLCG1
23223	RRP12
259307	IL4I1
5912	RAP2B
121599	SPIC
1584	CYP11B1
133308	SLC9B2
85403	EAF1
79843	FAM124B
728492	SERF1B
5655	KLK10
81698	LINC00597
100133220	GOLGA6L3
100505835	LINC01532
7566	ZNF18
3336	HSPE1
406896	MIR103A2
442911	MIR346
5698	PSMB9
55186	SLC25A36
6318	SERPINB4
102465460	MIR6768
4825	NKX6-1
2873	GPS1
2587	GALR1
3866	KRT15
574513	MIR508
340075	ARSI
51751	HIGD1B
83881	MIXL1
100422921	MIR3149
28952	CCDC22
145165	ST13P4
388323	GLTPD2
406960	MIR184
100506526	LOC100506526
53844	COPG2IT1
137797	LYPD2
150992	LINC00309
55667	DENND4C
57826	RAP2C
101926935	LOC101926935
23091	ZC3H13
5336	PLCG2
83855	KLF16
79642	ARSJ
387733	IFITM5
26799	SNORD50A
9748	SLK
118426	BORCS5
646982	LINC00598
146212	KCTD19
27201	GPR78
60401	EDA2R
406961	MIR185
57636	ARHGAP23
55338	LOC55338
643707	GOLGA6L4
100302233	MIR1268A
9147	NEMF
54617	INO80
5607	MAP2K5
100616466	MIR4520-2
613227	HIGD1C
345557	PLCXD3
22980	TCF25
2201	FBN2
54039	PCBP3
100130733	LRRC70
100874249	DENND5B-AS1
9014	TAF1B
80099	C7orf69
79005	SCNM1
4081	MAB21L1
3897	L1CAM
101929608	LOC101929608
81889	FAHD1
115106	HAUS1
102723320	CERS3-AS1
55840	EAF2
27076	LYPD3
202020	TAPT1-AS1
5266	PI3
7077	TIMP2
406972	MIR196A1
28983	TMPRSS11E
54187	NANS
9236	CCPG1
51312	SLC25A37
5268	SERPINB5
100289187	GS1-259H13.2
101954278	RNU6-8
64098	PARVG
733	C8G
2940	GSTA3
170959	ZNF431
100289673	LOC100289673
100132169	WASIR2
100874102	HS6ST2-AS1
8227	AKAP17A
375318	AQP12A
767568	SNORD113-8
8784	TNFRSF18
221481	ARMC12
26022	TMEM98
102724691	LOC102724691
116512	MRGPRD
100506860	LOC100506860
10999	SLC27A4
7222	TRPC3
375387	NRROS
83666	PARP9
8795	TNFRSF10B
101410534	DLGAP1-AS4
102466741	MIR6813
4213	MEIS3P1
157567	ANKRD46
100190938	RAMP2-AS1
101929284	LOC101929284
10293	TRAIP
9527	GOSR1
84816	RTN4IP1
79705	LRRK1
1585	CYP11B2
282991	BLOC1S2
5119	CHMP1A
375444	C5orf34
267	AMFR
106635520	SNORA87
57226	LYRM2
283748	PLA2G4D
100996665	LINC01533
27341	RRP7A
114571	SLC22A9
100302273	MIR1254-1
284004	HEXDC
84504	NKX6-2
641371	ACOT1
101928340	LINC01489
50628	GEMIN4
100302229	MIR1250
101929897	LOC101929897
339539	LOC339539
11012	KLK11
3624	INHBA
256051	ZNF549
7567	ZNF19
140	ADORA3
84173	ELMOD3
29066	ZC3H7A
162998	OR7D2
100507463	PSMB8-AS1
101927051	LOC101927051
51236	HGH1
3199	HOXA2
100616399	MIR4436A
400238	LINC00642
29089	UBE2T
652968	GATSL3
102465802	MIR7704
2886	GRB7
51703	ACSL5
714	C1QC
3868	KRT16
2874	GPS2
100313921	MIR548E
135154	SDHAF4
642361	LOC642361
8811	GALR2
337879	KRTAP8-1
677804	SNORA17A
102724076	LINC01038
112770	GLMP
922	CD5L
283807	FBXL22
6736	SRY
80216	ALPK1
11316	COPE
55142	HAUS2
5608	MAP2K6
343521	TCTEX1D4
9201	DCLK1
320	APBA1
644919	LOC644919
54977	SLC25A38
4361	MRE11A
153218	SPINK13
7009	TMBIM6
27145	FILIP1
23040	MYT1L
83478	ARHGAP24
692088	SNORD50B
7223	TRPC4
147719	LYPD4
100616422	MIR4537
253959	RALGAPA1
8484	GALR3
84467	FBN3
55504	TNFRSF19
10998	SLC27A5
100302289	MIR1251
54785	BORCS6
339260	LOC339260
128209	KLF17
1495	CTNNA1
120892	LRRK2
153642	ARSK
100873948	NREP-AS1
100532724	NPHP3-ACAD11
3998	LMAN1
23264	ZC3H7B
284009	LOC284009
8794	TNFRSF10C
339448	C1orf174
2926	GRSF1
6519	SLC3A1
123745	PLA2G4E
149499	LRRC71
10586	MAB21L2
9978	RBX1
3543	IGLL1
101928600	LOC101928600
80055	PGAP1
104355149	LINC01039
23305	ACSL6
105375475	LVCAT5
284215	DLGAP1-AS5
101954271	RNU6-9
9668	ZNF432
117247	SLC16A10
157627	LINC00599
10599	SLCO1B1
5269	SERPINB6
767569	SNORD113-9
79879	CCDC134
402055	SRRD
100500813	MIR3646
125988	C19orf70
79882	ZC3H14
151254	ALS2CR11
9013	TAF1C
101928105	LOC101928105
646113	LINC00643
148581	UBE2U
4025	LPO
57132	CHMP1B
80199	FUZ
286828	CSN1S2AP
57060	PCBP4
57103	TIGAR
246182	AKR7A2P1
80230	RUFY1
54940	OCIAD1
221091	LRRN4CL
6557	SLC12A1
84432	PROK1
51233	DRICH1
149473	CCDC24
100616121	MIR1268B
3625	INHBB
25929	GEMIN5
27254	CSDC2
389856	USP27X
5467	PPARD
2155	F7
202051	SPATA24
60558	GUF1
151484	LOC151484
5173	PDYN
10965	ACOT2
255798	SMCO1
389208	TMPRSS11F
3200	HOXA3
388552	BLOC1S3
84276	NICN1
102466854	MIR7705
284576	LEMD1-AS1
101929736	LINC01372
93377	OPALIN
101928718	LOC101928718
2941	GSTA4
50512	PODXL2
157848	NKX6-3
54360	CYTL1
147184	TMEM99
43849	KLK12
27287	VENTX
101927827	LOC101927827
128218	TMEM125
245934	DEFB121
653437	AQP12B
57169	ZNFX1
1690	COCH
100505761	RPARP-AS1
169834	ZNF883
7078	TIMP3
2326	FMO1
406939	MIR147A
406973	MIR196A2
9570	GOSR2
134864	TAAR1
100616217	MIR1254-2
3872	KRT17
9852	EPM2AIP1
116534	MRGPRE
2875	GPT
693227	MIR642A
26341	OR5H1
677824	SNORA17B
406962	MIR186
101927621	LINC01534
10462	CLEC10A
100302135	MIR320C1
106635521	SNORA88
102465488	MIR6814
84444	DOT1L
4026	LPP
541471	MIR4435-2HG
117583	PARD3B
57186	RALGAPA2
101927667	LINC01535
116535	MRGPRF
81621	KAZALD1
221357	GSTA5
100506049	LRRC72
27315	PGAP2
10580	SORBS1
55901	THSD1
1496	CTNNA2
6558	SLC12A2
25936	NSL1
8710	SERPINB7
321	APBA2
100616276	MIR4538
115701	ALPK2
100616164	MIR4420
5609	MAP2K7
23395	LARS2
203062	TSNARE1
4923	NTSR1
644145	LOC644145
28965	SLC27A6
51018	RRP15
402117	VWC2L
55680	RUFY2
7079	TIMP4
2327	FMO2
4242	MFNG
57128	LYRM4
2157	F8
100507140	LOC100507140
9938	ARHGAP25
166614	DCLK2
51629	SLC25A39
94056	SYAP1
8793	TNFRSF10D
128497	SPATA25
727832	GOLGA6L6
6780	STAU1
55246	CCDC25
100131096	TNRC6C-AS1
163059	ZNF433
7224	TRPC5
342666	LRRC37A11P
60675	PROK2
5444	PON1
165324	UBXN2A
101927666	LOC101927666
106635522	SNORA89
6520	SLC3A2
653712	LOC653712
3875	KRT18
283693	ACTG1P17
102465803	MIR7706
23643	LY96
56986	DTWD1
218	ALDH3A1
54596	L1TD1
104355297	ABCA9-AS1
285847	LOC285847
341346	SMCO2
150572	SMYD1
100129636	LOC100129636
100313938	MIR548G
503835	DUXA
344887	LOC344887
92154	MTSS1L
104533120	TRIM31-AS1
55854	ZC3H15
130540	ALS2CR12
132299	OCIAD2
2592	GALT
408187	SPINK14
126549	ANKLE1
26085	KLK13
126868	MAB21L3
375790	AGRN
9287	TAAR2
10960	LMAN2
254896	LOC254896
79441	HAUS3
284185	LINC00482
100302136	MIR1252
100302195	MIR320C2
3626	INHBC
406952	MIR17
255189	PLA2G4F
71	ACTG1
79833	GEMIN6
644861	NBPF13P
23483	TGDS
339874	LOC339874
102465489	MIR6815
100128569	C19orf71
245935	DEFB122
51371	POMP
101928999	IQCF5-AS1
406963	MIR187
29796	UQCR10
146771	TCAM1P
162515	SLC16A11
3201	HOXA4
101927053	LOC101927053
119032	BORCS7
55330	BLOC1S4
101929448	LOC101929448
101954204	LINC00644
284348	LYPD5
390539	OR4N3P
100500845	MIR642B
396	ARHGDIA
125958	OR7D4
79101	TAF1D
51398	WDR83OS
100126311	MIR147B
26188	OR1C1
79310	OR5H2
84299	MIEN1
92552	ATXN3L
4857	NOVA1
27067	STAU2
55604	LRRC16A
29119	CTNNA3
6588	SLN
729991	BORCS8
5445	PON2
4638	MYLK
6850	SYK
54851	ANKRD49
23141	ANKLE2
114327	EFHC1
10326	SIRPB1
22902	RUFY3
56950	SMYD2
101927155	LMO7-AS1
64753	CCDC136
7225	TRPC6
8470	SORBS2
100616374	MIR4539
55051	NRDE2
285605	DTWD2
79760	GEMIN7
100130958	SYCE1L
137196	CCDC26
63915	BLOC1S5
79892	MCMBP
224	ALDH3A2
26092	TOR1AIP1
130574	LYPD6
397	ARHGDIB
8887	TAX1BP1
100996338	LOC100996338
345757	FAM174A
64135	IFIH1
23092	ARHGAP26
2908	NR3C1
387700	SLC16A12
3938	LCT
51095	TRNT1
114800	CCDC85A
255027	MPV17L
6144	RPL21
55284	UBE2W
158035	LINC00032
100506368	LOC100506368
93210	PGAP3
54930	HAUS4
9546	APBA3
284344	LOC284344
101927233	SEMA6A-AS1
2039	DMTN
9989	PPP4R1
4534	MTM1
57136	APMAP
28234	SLCO1B3
383	ARG1
6498	SKIL
11128	POLR3A
85443	DCLK3
54438	GFOD1
2328	FMO3
55832	CAND1
7035	TFPI
81493	SYNC
72	ACTG2
440087	SMCO3
100873984	CHRM3-AS1
440104	TMEM198B
56969	RPL23AP32
124641	OVCA2
54069	MIS18A
10975	UQCR11
51352	WT1-AS
445577	C9orf129
440034	DKFZp686K1684
51002	TPRKB
57538	ALPK3
221424	LRRC73
7314	UBB
606724	LOC606724
100505967	LINC00645
79147	FKRP
100169890	PEG3-AS1
158572	USP27X-AS1
100996671	LOC100996671
54581	SCAND2P
